blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,postal
192A,RIVERVALE DR,17,1998,Y,N,N,N,N,N,SK,98,0,0,0,0,98,0,0,0,0,0,0,0,1.39432549389417,103.90346799803,541192
192B,RIVERVALE DR,17,1998,Y,N,N,N,N,N,SK,98,0,0,0,0,98,0,0,0,0,0,0,0,1.39421976611949,103.903053742835,542192
192C,RIVERVALE DR,17,1998,Y,N,N,N,N,N,SK,98,0,0,0,0,98,0,0,0,0,0,0,0,1.39463674854547,103.902948600159,543192
193,BISHAN ST 13,12,1986,Y,N,N,N,N,N,BH,88,0,0,44,44,0,0,0,0,0,0,0,0,1.34866564535341,103.850977151715,570193
193,BT BATOK WEST AVE 6,21,1995,Y,N,N,N,N,N,BB,80,0,0,0,75,5,0,0,0,0,0,0,0,1.34600894344317,103.744423616373,650193
193,EDGEFIELD PLAINS,17,2003,Y,N,N,N,N,N,PG,114,0,0,0,34,80,0,0,0,0,0,0,0,1.39996792936222,103.90901300279,820193
193,LOR 4 TOA PAYOH,25,1973,Y,N,N,N,N,N,TP,96,0,0,0,96,0,0,0,0,0,0,0,0,1.33159005591997,103.851295104405,310193
193,PASIR RIS ST 12,13,1992,Y,N,N,N,N,N,PRC,48,0,0,0,0,48,0,0,0,0,0,0,0,1.36605107630218,103.959389712733,510193
193,RIVERVALE DR,17,1999,Y,N,N,Y,N,N,SK,176,0,0,0,80,96,0,0,0,0,0,0,0,1.39327953249942,103.901941660487,540193
194,BISHAN ST 13,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,1.34829912335444,103.851419417474,570194
194,BT BATOK WEST AVE 6,3,2016,N,N,N,N,Y,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34463864735451,103.745002545384,650194
194,KIM KEAT AVE,12,1973,Y,Y,N,N,N,N,TP,199,0,0,194,0,5,0,0,0,0,0,0,0,1.3309393367553,103.858181909317,311194
194,PASIR RIS ST 12,13,1993,Y,Y,N,N,N,N,PRC,70,0,0,0,34,36,0,0,0,0,0,0,0,1.36598903322536,103.959675291333,510194
194,PUNGGOL RD,6,2005,N,N,N,Y,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40202426223976,103.906524093149,820194
194,RIVERVALE DR,17,1999,Y,N,N,Y,N,N,SK,180,0,0,0,115,65,0,0,0,0,0,0,0,1.39294632346932,103.901861068967,541194
194A,BT BATOK WEST AVE 6,36,2016,Y,N,N,N,N,N,BB,212,0,0,0,88,124,0,0,0,0,0,0,0,1.3446805012879,103.7455138661,651194
194A,KIM KEAT AVE,3,2005,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33111982619356,103.858547875249,311194
194A,RIVERVALE DR,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39294632346932,103.901861068967,541194
194B,BT BATOK WEST AVE 6,36,2016,Y,N,N,N,N,N,BB,276,0,0,78,128,70,0,0,0,0,0,0,0,1.34513283900191,103.744861953262,652194
195,BISHAN ST 13,12,1986,Y,N,N,N,N,N,BH,88,0,0,44,44,0,0,0,0,0,0,0,0,1.34836249773133,103.850897052933,570195
195,KIM KEAT AVE,12,1973,Y,N,N,Y,N,N,TP,539,0,0,528,0,11,0,0,0,0,0,0,0,1.33040252328934,103.858582456351,311195
195,PASIR RIS ST 12,12,1992,Y,N,N,N,N,N,PRC,44,0,0,0,0,44,0,0,0,0,0,0,0,1.36639650930504,103.960047020433,510195
195,PUNGGOL RD,1,2006,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40147053485035,103.906702341729,820195
195,RIVERVALE DR,17,1999,Y,N,N,Y,N,N,SK,166,0,0,0,128,38,0,0,0,0,0,0,0,1.39328270389823,103.90257622357,541195
195A,KIM KEAT AVE,1,2005,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33040252328934,103.858582456351,311195
195A,PUNGGOL RD,16,2005,Y,N,N,N,N,N,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,1.40138691564125,103.90608123416,821195
195A,RIVERVALE DR,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39328270389823,103.90257622357,541195
195B,PUNGGOL RD,16,2005,Y,N,N,Y,N,N,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,1.40137201164349,103.906485652921,822195
195C,PUNGGOL RD,16,2006,Y,N,N,Y,N,N,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,1.40109207064584,103.906831163698,823195
195D,PUNGGOL RD,16,2006,Y,N,N,N,N,N,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,1.4013679449751,103.907095963037,824195
195E,PUNGGOL RD,16,2006,Y,N,N,Y,N,N,PG,90,0,0,0,90,0,0,0,0,0,0,0,0,1.40171799238215,103.907177256788,825195
196,BISHAN ST 13,8,1986,Y,N,N,Y,N,N,BH,84,0,0,0,36,48,0,0,0,0,0,0,0,1.34804172728488,103.850726886792,570196
196,BOON LAY DR,6,2014,N,N,N,N,Y,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34254056182434,103.713724388304,640196
196,KIM KEAT AVE,25,2015,Y,N,N,Y,N,Y,TP,188,0,49,0,0,0,0,0,139,0,0,0,0,1.33107979498474,103.858966444055,311196
196,PASIR RIS ST 12,12,1992,Y,N,N,N,N,N,PRC,55,0,0,0,11,44,0,0,0,0,0,0,0,1.36613863438207,103.960336632262,510196
196,PUNGGOL FIELD,4,2000,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39936889878137,103.907059049939,820196
196,RIVERVALE DR,17,1999,Y,N,N,N,N,N,SK,123,0,0,0,34,89,0,0,0,0,0,0,0,1.39283679521511,103.903146292304,540196
196A,BOON LAY DR,17,2014,Y,N,N,N,N,N,JW,54,0,0,0,27,27,0,0,0,0,0,0,0,1.34290239942025,103.713939473716,641196
196A,PUNGGOL FIELD,17,2001,Y,Y,N,N,N,N,PG,86,0,0,0,28,58,0,0,0,0,0,0,0,1.39920394199209,103.906740821201,821196
196B,BOON LAY DR,17,2014,Y,N,N,Y,N,N,JW,96,0,0,0,64,32,0,0,0,0,0,0,0,1.34278860969527,103.714301445473,642196
196B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,28,58,0,0,0,0,0,0,0,1.39900711138634,103.906990550255,822196
196C,PUNGGOL FIELD,17,2000,Y,N,N,N,N,N,PG,91,0,0,0,0,91,0,0,0,0,0,0,0,1.3992795851035,103.907497649822,823196
196D,PUNGGOL FIELD,15,2001,Y,N,N,N,N,N,PG,76,0,0,0,36,40,0,0,0,0,0,0,0,1.39966081419518,103.907234511303,824196
197,BISHAN ST 13,8,1986,Y,Y,N,Y,N,N,BH,96,0,0,0,63,33,0,0,0,0,0,0,0,1.34909908028047,103.850673737521,570197
197,PASIR RIS ST 12,12,1993,Y,N,N,Y,N,N,PRC,77,0,0,0,33,44,0,0,0,0,0,0,0,1.36640299690081,103.960738659652,510197
197,PUNGGOL FIELD,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39964248449528,103.906602286233,820197
197,RIVERVALE DR,17,1999,Y,N,N,N,N,N,SK,124,0,0,0,34,90,0,0,0,0,0,0,0,1.39260720460024,103.903563470108,540197
197A,BOON LAY DR,17,2014,Y,N,N,N,N,N,JW,94,0,0,46,48,0,0,0,0,0,0,0,0,1.34410610226322,103.713719208827,641197
197A,PUNGGOL FIELD,15,2001,Y,N,N,N,N,N,PG,75,0,0,0,0,75,0,0,0,0,0,0,0,1.39977425428164,103.906849841015,821197
197B,BOON LAY DR,17,2014,Y,N,N,N,N,N,JW,92,0,0,47,45,0,0,0,0,0,0,0,0,1.34378154860124,103.713531362621,642197
197B,PUNGGOL FIELD,15,2001,Y,N,N,N,N,N,PG,75,0,0,0,0,75,0,0,0,0,0,0,0,1.40013151118105,103.906647584844,822197
197C,BOON LAY DR,17,2014,Y,N,N,N,N,N,JW,60,0,0,0,30,30,0,0,0,0,0,0,0,1.34340319524203,103.713686073692,643197
197D,BOON LAY DR,17,2014,Y,N,N,Y,N,N,JW,95,0,0,0,32,63,0,0,0,0,0,0,0,1.34360788485589,103.713869400316,644197
198,BOON LAY DR,15,1976,Y,N,N,N,N,N,JW,60,0,0,0,0,60,0,0,0,0,0,0,0,1.34443464511587,103.713975858755,642198
198,PASIR RIS ST 12,12,1993,Y,N,N,N,N,N,PRC,77,0,0,0,0,77,0,0,0,0,0,0,0,1.36697256341728,103.960009214113,510198
198,PUNGGOL FIELD,2,2001,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39946295698555,103.906402433518,820198
199,BOON LAY DR,15,1976,Y,N,N,N,N,N,JW,60,0,0,0,0,60,0,0,0,0,0,0,0,1.34370632401881,103.714484938377,640199
199,PASIR RIS ST 12,13,1992,Y,N,N,N,N,N,PRC,80,0,0,0,0,80,0,0,0,0,0,0,0,1.36649878563102,103.959595060763,511199
199,PUNGGOL FIELD,4,2000,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4001643061411,103.906022233397,820199
199,TOA PAYOH NTH,12,1972,Y,N,N,Y,N,N,TP,172,0,0,168,0,4,0,0,0,0,0,0,0,1.34203351834894,103.850648929652,310199
199A,PASIR RIS ST 12,5,1992,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36649878563102,103.959595060763,511199
199A,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,28,58,0,0,0,0,0,0,0,1.39977299599904,103.906001152235,821199
199B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,28,58,0,0,0,0,0,0,0,1.39996997980386,103.9057511815,822199
199C,PUNGGOL FIELD,17,2000,Y,N,N,N,N,N,PG,91,0,0,0,0,91,0,0,0,0,0,0,0,1.40064708187085,103.906006617712,823199
199D,PUNGGOL FIELD,15,2001,Y,N,N,N,N,N,PG,76,0,0,0,36,40,0,0,0,0,0,0,0,1.40045544227109,103.906207948142,824199
2,BALESTIER RD,4,1977,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32589620218839,103.842935480003,320002
2,BEACH RD,16,1970,Y,Y,N,N,N,N,KWN,139,0,1,136,0,2,0,0,0,0,0,0,0,1.30403300585901,103.864928408355,190002
2,BEDOK STH AVE 1,14,1975,Y,N,N,Y,N,N,BD,207,0,0,206,0,1,0,0,0,0,0,0,0,1.32130118793547,103.933299574181,460002
2,CHAI CHEE RD,12,1982,Y,N,N,N,N,N,BD,86,0,0,10,20,56,0,0,0,0,0,0,0,1.32681005570683,103.922775477106,461002
2,CHANGI VILLAGE RD,1,1975,N,Y,Y,N,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38915166172557,103.988245236848,500002
2,DELTA AVE,25,1985,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0,1.2917341222891,103.82802613443,161002
2,DOVER RD,12,1975,Y,Y,N,Y,N,N,QT,127,0,0,122,0,5,0,0,0,0,0,0,0,1.30310343884228,103.782905027596,130002
2,EUNOS CRES,14,1977,Y,N,N,Y,N,N,GL,247,0,0,0,0,0,0,0,0,0,247,0,0,1.32075358200244,103.902873099409,400002
2,EVERTON PK,12,1980,Y,Y,N,N,N,N,BM,94,0,0,60,0,34,0,0,0,0,0,0,0,1.27741630337527,103.839330846341,081002
2,GEYLANG SERAI,6,2009,N,N,N,Y,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31718044029371,103.89833997582,402002
2,GHIM MOH RD,15,1975,Y,N,N,N,N,N,QT,220,0,0,216,0,4,0,0,0,0,0,0,0,1.31237872986357,103.786971451599,270002
2,HAIG RD,13,1976,Y,N,N,N,N,N,GL,120,0,0,0,120,0,0,0,0,0,0,0,0,1.31229349318873,103.897692815712,430002
2,HOLLAND AVE,22,1974,Y,Y,N,Y,N,N,QT,368,0,0,274,84,10,0,0,0,0,0,0,0,1.30934498335736,103.795559353753,271002
2,HOUGANG AVE 3,13,1974,Y,N,N,Y,N,N,HG,236,0,0,232,0,4,0,0,0,0,0,0,0,1.36313720753258,103.893184540903,530002
2,JLN BT MERAH,14,1974,Y,Y,N,Y,N,N,BM,240,0,0,239,0,1,0,0,0,0,0,0,0,1.28662921329964,103.80686187976,150002
2,JLN BT HO SWEE,10,1962,Y,N,N,N,N,N,BM,120,0,75,0,0,0,0,0,0,0,45,0,0,1.2872882201594,103.831873006286,162002
2,JLN BATU,10,1963,Y,N,N,N,N,N,KWN,116,0,0,112,4,0,0,0,0,0,0,0,0,1.30315437968653,103.883912023247,431002
2,JLN KUKOH,12,1966,Y,Y,N,N,N,N,CT,264,0,0,0,0,0,0,0,0,264,0,0,0,1.28857969885018,103.839614514996,163002
2,JOO CHIAT RD,5,1985,N,Y,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31553964446017,103.898764895693,420002
2,KITCHENER RD,14,1970,Y,Y,N,Y,N,N,KWN,176,0,0,0,0,0,0,0,0,0,176,0,0,1.30784341105941,103.859173060169,200002
2,LOR LEW LIAN,14,1977,Y,Y,N,N,N,N,SGN,165,0,0,161,0,4,0,0,0,0,0,0,0,1.3506079561285,103.875680063863,531002
2,LOR 7 TOA PAYOH,11,1968,Y,N,N,N,N,N,TP,198,0,0,198,0,0,0,0,0,0,0,0,0,1.33860752552334,103.853515565238,310002
2,MARINE TER,25,1974,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0,1.30446761503111,103.918174087572,440002
2,MARSILING DR,13,1973,Y,N,N,Y,N,N,WL,237,0,0,232,0,3,0,0,0,0,0,2,0,1.43993828758602,103.776694750398,730002
2,QUEEN'S RD,12,1973,Y,Y,N,Y,N,N,BT,66,0,0,10,56,0,0,0,0,0,0,0,0,1.32280086346269,103.811023492628,266733
2,ST. GEORGE'S RD,14,1975,Y,N,N,Y,N,N,KWN,154,0,0,152,0,2,0,0,0,0,0,0,0,0,0,0
2,TECK WHYE AVE,13,1983,Y,Y,N,N,N,N,CCK,168,0,0,96,72,0,0,0,0,0,0,0,0,1.38193350023801,103.75183468578,680002
2,TG PAGAR PLAZA,18,1976,Y,N,N,Y,N,N,CT,200,0,0,190,0,10,0,0,0,0,0,0,0,1.2752368308571,103.842605335418,082002
2,TOH YI DR,15,1988,Y,N,N,N,N,N,BT,78,0,0,0,0,0,78,0,0,0,0,0,0,1.33917480423578,103.775341419034,590002
2,UPP ALJUNIED LANE,10,1968,Y,Y,N,N,N,N,TP,94,0,0,92,2,0,0,0,0,0,0,0,0,1.333989533065,103.878963482772,360002
2,UPP BOON KENG RD,1,2007,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31343871175511,103.872140299353,380002
2A,BALESTIER RD,1,1980,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32616307866263,103.843741438467,321002
2A,BEDOK STH AVE 1,3,2007,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32174864153476,103.933939224247,462002
2A,BOON TIONG RD,30,1999,Y,N,N,N,N,N,BM,106,0,0,0,106,0,0,0,0,0,0,0,0,1.28652962097248,103.833163087554,164002
2A,C'WEALTH DR,1,2010,N,N,Y,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29946317574662,103.797838391976,141002
2A,DOVER RD,4,2004,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30288662350767,103.783685328128,131002
2A,EUNOS CRES,2,1981,Y,Y,N,N,N,N,GL,3,0,0,0,0,0,0,0,0,0,0,3,0,1.32020110528463,103.903193509829,401002
2A,GEYLANG SERAI,19,2010,Y,N,N,N,N,N,GL,93,0,0,0,93,0,0,0,0,0,0,0,0,1.3169964862322,103.897748935672,403002
2A,GHIM MOH RD,2,2001,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31264274414901,103.786943381328,272002
2A,JLN BT MERAH,4,2004,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28692373910871,103.806815304575,152002
2A,JOO SENG RD,5,1998,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33449171120914,103.879229798358,361002
2A,LOR LEW LIAN,5,1994,N,N,N,N,Y,N,SGN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34991123915578,103.875800322679,532002
2A,MARSILING DR,3,1999,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44017739511641,103.776496871681,732002
2A,UPP BOON KENG RD,27,2006,Y,N,N,N,N,N,KWN,182,0,0,0,132,50,0,0,0,0,0,0,0,1.31373844065375,103.871903293488,381002
2B,BOON TIONG RD,5,1999,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28683011386418,103.833287124373,165002
2B,GEYLANG SERAI,19,2010,Y,N,N,N,N,N,GL,108,0,0,0,108,0,0,0,0,0,0,0,0,1.31740511166914,103.89777455271,404002
2B,JLN BT MERAH,1,2005,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28696437748581,103.806346349205,153002
2B,UPP BOON KENG RD,29,2006,Y,N,N,N,N,N,KWN,164,0,0,0,110,54,0,0,0,0,0,0,0,1.31361422747897,103.871604373826,382002
2C,BOON TIONG RD,30,1999,Y,N,N,N,N,N,BM,116,0,0,0,0,114,0,0,0,0,0,0,2,1.28685767873282,103.832845909249,166002
2C,GEYLANG SERAI,19,2010,Y,N,N,N,N,N,GL,87,0,0,0,87,0,0,0,0,0,0,0,0,1.31750146062245,103.898206520651,405002
2C,UPP BOON KENG RD,29,2006,Y,N,N,Y,N,N,KWN,191,0,0,0,137,54,0,0,0,0,0,0,0,1.31312796904481,103.871737005665,383002
2D,BOON TIONG RD,1,1999,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2866125272669,103.832818041614,167002
2D,GEYLANG SERAI,19,2010,Y,N,N,N,N,N,GL,89,0,0,0,89,0,0,0,0,0,0,0,0,1.3175712429413,103.898647745081,406002
2D,UPP BOON KENG RD,27,2006,Y,N,N,N,N,N,KWN,182,0,0,0,132,50,0,0,0,0,0,0,0,1.3130792767174,103.872380169741,384002
20,BALAM RD,10,1965,Y,N,N,N,N,N,GL,120,0,0,120,0,0,0,0,0,0,0,0,0,1.33083095249699,103.887507765547,370020
20,BEDOK STH RD,25,1975,Y,N,N,N,N,N,BD,96,0,0,0,0,96,0,0,0,0,0,0,0,1.31814242416479,103.93186323479,469277
20,CANTONMENT CL,1,2001,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27416896704939,103.839637567321,080020
20,CHAI CHEE RD,12,1972,Y,Y,N,N,N,N,BD,164,0,0,162,0,2,0,0,0,0,0,0,0,1.32627271243235,103.922885287154,461020
20,DAKOTA CRES,7,1958,Y,N,N,N,N,N,GL,56,0,0,0,0,0,0,0,0,0,0,56,0,1.30661315473899,103.88503140857,390020
20,DOVER CRES,16,1975,Y,N,N,N,N,N,QT,173,0,0,166,0,7,0,0,0,0,0,0,0,1.30672257350966,103.783524083089,130020
20,EUNOS CRES,12,1976,Y,Y,N,N,N,N,GL,151,0,0,148,0,3,0,0,0,0,0,0,0,1.32465648439271,103.903243112164,400020
20,GHIM MOH RD,1,2016,N,N,Y,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31099663218897,103.78823030662,270020
20,HOLLAND DR,25,1974,Y,N,N,N,N,N,QT,96,0,0,0,0,96,0,0,0,0,0,0,0,1.31049160423208,103.79225696682,271020
20,HOUGANG AVE 3,12,1977,Y,N,N,N,N,N,HG,132,0,0,110,22,0,0,0,0,0,0,0,0,1.36383191186376,103.890737667635,530020
20,JLN TENTERAM,10,1962,Y,N,N,N,N,N,KWN,320,0,0,0,0,0,0,0,0,0,320,0,0,1.32676770918898,103.859935229257,320020
20,JLN MEMBINA,30,2001,Y,N,N,N,N,N,BM,156,0,0,0,69,87,0,0,0,0,0,0,0,1.28538060734627,103.825748372188,165020
20,JLN KLINIK,10,1963,Y,N,N,N,N,N,BM,116,0,29,83,4,0,0,0,0,0,0,0,0,1.28811451810469,103.829040334276,160020
20,JOO SENG RD,11,1987,Y,N,N,N,N,N,TP,62,0,0,0,0,0,62,0,0,0,0,0,0,1.33405760108199,103.881366182682,360020
20,LOR 7 TOA PAYOH,11,1969,Y,Y,N,N,N,N,TP,146,0,0,144,0,2,0,0,0,0,0,0,0,1.33496720857042,103.857205938309,310020
20,MARSILING LANE,1,1975,N,Y,Y,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44341624291827,103.777006103758,730020
20,MARINE TER,10,1974,Y,N,N,Y,N,N,MP,107,0,0,52,54,1,0,0,0,0,0,0,0,1.30371588728855,103.915067020322,440020
20,QUEEN'S CL,18,1994,Y,N,N,N,N,N,QT,86,0,0,0,53,33,0,0,0,0,0,0,0,1.29275007138268,103.799935877832,140020
20,ST. GEORGE'S RD,12,1984,Y,N,N,N,N,N,KWN,149,0,0,122,22,3,2,0,0,0,0,0,0,0,0,0
20,TEBAN GDNS RD,40,2012,Y,N,N,Y,N,N,JE,306,0,0,153,153,0,0,0,0,0,0,0,0,1.32393810694524,103.737972411591,600020
20,TECK WHYE LANE,12,1980,Y,Y,N,N,N,N,CCK,110,0,0,0,110,0,0,0,0,0,0,0,0,1.37875454766794,103.753163445856,680020
20,TELOK BLANGAH CRES,16,1974,Y,N,N,Y,N,N,BM,175,0,0,170,0,5,0,0,0,0,0,0,0,1.27691594809879,103.821818722889,090020
20,TIONG BAHRU RD,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0,1.28575479611864,103.832150774683,163020
20A,TEBAN GDNS RD,1,2013,N,N,N,N,N,Y,JE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32393810694524,103.737972411591,601020
200,BOON LAY DR,15,1976,Y,N,N,N,N,N,JW,60,0,0,0,0,60,0,0,0,0,0,0,0,1.34300396183387,103.7147005948,640200
200,PUNGGOL FIELD,1,2005,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39928731609201,103.903073262219,820200
200,SENGKANG EAST RD,7,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38766497450845,103.892158944775,540200
200,TOA PAYOH NTH,12,1972,Y,N,N,Y,N,N,TP,132,0,0,0,132,0,0,0,0,0,0,0,0,1.34167292743588,103.851007776843,310200
200A,SENGKANG EAST RD,16,1999,Y,N,N,N,N,N,SK,139,0,0,0,60,79,0,0,0,0,0,0,0,1.38700703200169,103.891964770037,541200
200B,SENGKANG EAST RD,16,1999,Y,N,N,N,N,N,SK,107,0,0,0,16,91,0,0,0,0,0,0,0,1.38706537793543,103.892735553222,542200
200C,SENGKANG EAST RD,1,1999,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38742638347987,103.892417085551,543200
200D,SENGKANG EAST RD,16,1999,Y,N,N,N,N,N,SK,101,0,0,0,15,86,0,0,0,0,0,0,0,1.38726151170945,103.893007706343,544200
201,ANG MO KIO AVE 3,10,1976,Y,N,N,Y,N,N,AMK,142,0,0,122,18,2,0,0,0,0,0,0,0,1.36884962699232,103.844564835127,560201
201,BEDOK NTH ST 1,12,1978,Y,N,N,Y,N,N,BD,205,0,0,204,0,0,1,0,0,0,0,0,0,1.32605837236454,103.927368762508,461201
201,BISHAN ST 23,9,1990,Y,N,N,Y,N,N,BH,44,0,0,0,0,0,44,0,0,0,0,0,0,1.35506686853914,103.846946060532,570201
201,BOON LAY DR,10,1976,Y,N,N,N,N,N,JW,40,0,0,0,0,40,0,0,0,0,0,0,0,1.34326615072686,103.715411866571,640201
201,BT BATOK ST 21,25,1985,Y,N,N,N,N,N,BB,128,0,0,3,29,96,0,0,0,0,0,0,0,1.3458625390903,103.747905760698,650201
201,CHOA CHU KANG AVE 1,4,1989,Y,N,N,N,N,N,CCK,16,0,0,0,16,0,0,0,0,0,0,0,0,1.38213809278541,103.749542169054,680201
201,CLEMENTI AVE 6,17,1984,Y,N,N,N,N,N,CL,88,0,0,0,0,0,88,0,0,0,0,0,0,1.32014419030204,103.763253531406,120201
201,HOUGANG ST 21,4,1982,Y,Y,N,N,N,N,HG,16,0,0,16,0,0,0,0,0,0,0,0,0,1.35779540529823,103.88365310526,530201
201,JURONG EAST ST 21,25,1983,Y,N,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,1.33640566975242,103.743075430286,600201
201,KIM TIAN RD,3,1992,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28056599018891,103.827374794883,160201
201,MARSILING DR,14,1980,Y,N,N,N,N,N,WL,104,0,0,0,104,0,0,0,0,0,0,0,0,1.44270022874363,103.775436532502,730201
201,PETIR RD,16,1987,Y,N,N,N,N,N,BP,90,0,0,0,19,71,0,0,0,0,0,0,0,1.37184315960333,103.775222401611,670201
201,PUNGGOL FIELD,4,2003,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3997906314182,103.903684150513,820201
201,SERANGOON CTRL,12,1985,Y,N,N,Y,N,N,SGN,172,0,0,115,57,0,0,0,0,0,0,0,0,1.35097779933056,103.873595480638,550201
201,SENGKANG EAST RD,7,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38836225426698,103.892397541913,540201
201,TAMPINES ST 21,1,1985,N,Y,N,N,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35289506312914,103.953585683185,520201
201,TOA PAYOH NTH,12,1972,Y,Y,N,N,N,N,TP,132,0,0,0,132,0,0,0,0,0,0,0,0,1.34113803607798,103.850126597142,310201
201,YISHUN ST 21,10,1984,Y,N,N,Y,N,N,YS,107,0,0,70,36,1,0,0,0,0,0,0,0,1.43063725125927,103.838131682722,760201
201A,BEDOK NTH ST 1,3,1991,N,Y,N,Y,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32605837236454,103.927368762508,461201
201A,COMPASSVALE DR,16,1999,Y,N,N,Y,N,N,SK,137,0,0,0,73,64,0,0,0,0,0,0,0,1.38900121148941,103.892763307705,541201
201A,PUNGGOL FIELD,16,2003,Y,Y,N,N,N,N,PG,81,0,0,0,27,54,0,0,0,0,0,0,0,1.40008546365659,103.903535590833,821201
201A,TAMPINES ST 21,4,1985,Y,Y,N,N,N,N,TAP,13,0,0,13,0,0,0,0,0,0,0,0,0,1.35326412445459,103.952607406963,521201
201B,COMPASSVALE DR,16,1999,Y,N,N,Y,N,N,SK,152,0,0,0,77,75,0,0,0,0,0,0,0,1.3883131157115,103.893923639861,542201
201B,PUNGGOL FIELD,16,2003,Y,N,N,N,N,N,PG,81,0,0,0,27,54,0,0,0,0,0,0,0,1.39997804332644,103.903853190961,822201
201B,TAMPINES ST 21,4,1985,Y,Y,N,N,N,N,TAP,36,0,0,36,0,0,0,0,0,0,0,0,0,1.35345315769816,103.953009918868,522201
