_id,issuance_agency_id,uen,entity_name,entity_type_description,business_constitution_description,company_type_description,paf_constitution_description,entity_status_description,registration_incorporation_date,uen_issue_date,address_type,block,street_name,level_no,unit_no,building_name,postal_code,other_address_line1,other_address_line2,account_due_date,annual_return_date,no_of_charges,primary_ssic_code,primary_ssic_description,primary_user_described_activity,secondary_ssic_code,secondary_ssic_description,secondary_user_described_activity,no_of_officers,former_entity_name1,former_entity_name2,former_entity_name3,former_entity_name4,former_entity_name5,former_entity_name6,former_entity_name7,former_entity_name8,former_entity_name9,former_entity_name10,former_entity_name11,former_entity_name12,former_entity_name13,former_entity_name14,former_entity_name15,paid_up_capital1_currency,paid_up_capital1_ordinary,paid_up_capital1_preference,paid_up_capital1_others,paid_up_capital2_currency,paid_up_capital2_ordinary,paid_up_capital2_preference,paid_up_capital2_others,paid_up_capital3_currency,paid_up_capital3_ordinary,paid_up_capital3_preference,paid_up_capital3_others,paid_up_capital4_currency,paid_up_capital4_ordinary,paid_up_capital4_preference,paid_up_capital4_others,paid_up_capital5_currency,paid_up_capital5_ordinary,paid_up_capital5_preference,paid_up_capital5_others,paid_up_capital6_currency,paid_up_capital6_ordinary,paid_up_capital6_preference,paid_up_capital6_others,paid_up_capital7_currency,paid_up_capital7_ordinary,paid_up_capital7_preference,paid_up_capital7_others,paid_up_capital8_currency,paid_up_capital8_ordinary,paid_up_capital8_preference,paid_up_capital8_others,paid_up_capital9_currency,paid_up_capital9_ordinary,paid_up_capital9_preference,paid_up_capital9_others,paid_up_capital10_currency,paid_up_capital10_ordinary,paid_up_capital10_preference,paid_up_capital10_others,uen_of_audit_firm1,name_of_audit_firm1,uen_of_audit_firm2,name_of_audit_firm2,uen_of_audit_firm3,name_of_audit_firm3,uen_of_audit_firm4,name_of_audit_firm4,uen_of_audit_firm5,name_of_audit_firm5
214,ACRA,201529341K,LIBER HOLDINGS PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-07-20T13:49:21,2015-07-21T00:00:00,LOCAL,488,SIMS AVENUE,02,00,na,387560,na,na,2016-10-26T00:00:00,2016-06-30T00:00:00,0,64202,OTHER HOLDING COMPANIES,na,na,na,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
215,ACRA,200601090K,LEJIA (S) PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2006-01-23T18:52:34,2008-09-13T00:00:00,LOCAL,80,RAFFLES PLACE,32,01,UOB PLAZA,48624,na,na,2017-06-09T00:00:00,2016-12-31T00:00:00,0,64202,OTHER HOLDING COMPANIES,na,na,na,na,5,CITADINES LEJIA (S) PTE. LTD.,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
216,ACRA,201502952K,LERWICK CORROSION TECHNOLOGIES PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-01-29T17:32:20,2015-02-03T00:00:00,LOCAL,7,SOON LEE STREET,01,07,ISPACE,627608,na,na,2017-06-16T00:00:00,2016-12-31T00:00:00,1,71129,ENGINEERING DESIGN AND CONSULTANCY ACTIVITIES N.E.C.,"CORROSION ENGRG(MARINE/ IND/ OFFSHORE) ICCP& MGPS SYSTEM,DESIGN & INSTALLATION",24202,MANUFACTURE OF NON-FERROUS METAL ALLOYS,"ZINC & ALUMINIUM ANODE, NON-FERROUS METAL DESIGN, TRADING & MANUFACTURING",7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,600000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
217,ACRA,200709726D,LUFA IMP. & EXP. SERVICES PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2007-06-01T16:11:59,2008-09-13T00:00:00,LOCAL,314,JALAN BESAR,na,na,na,208972,na,na,2017-08-31T00:00:00,2017-05-31T00:00:00,0,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,70201,BUSINESS AND MANAGEMENT CONSULTANCY SERVICES (GENERAL),na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,145000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
218,ACRA,201624295E,LEE THREE BROTHERS PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2016-09-06T12:09:30,2016-09-06T00:00:00,LOCAL,195,PEARL'S HILL TERRACE,02,65,na,168976,na,na,na,na,0,95301,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),"CAR REPAIR,MAINTENANCE,LEASING,ACCESSORIES & SPARE PARTS TRADING ",28300,"INSTALLATION OF INDUSTRIAL MACHINERY AND EQUIPMENT, MECHANICAL ENGINEERING WORKS",PROVISION OF INSPECTION EQUIPMENT FOR MOTOR VEHICLES WITH/WITHOUT TRAINING,3,ECO SOLUTIONS PTE. LTD.,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,150000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
219,ACRA,201511580K,LOLA GROUP PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-04-30T12:06:36,2015-05-01T00:00:00,LOCAL,18,CAMDEN PARK,na,na,CAMDEN PARK,299811,na,na,2017-08-31T00:00:00,2017-03-31T00:00:00,0,28251,MANUFACTURE AND REPAIR OF MACHINERY FOR FOOD PRODUCTS PROCESSING,na,na,na,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,900,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
220,ACRA,53353115B,LEGENDARY LEASING,Business,Partnership,na,na,Live,2016-12-28T16:16:02,2016-12-28T00:00:00,LOCAL,3016,BEDOK NORTH AVENUE 4,05,08,EASTECH,489947,na,na,na,na,0,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
221,ACRA,201505846R,LITE UNITE PRIVATE LIMITED,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-03-05T10:10:45,2015-03-12T00:00:00,LOCAL,47,KALLANG PUDDING ROAD,09,09,THE CRESCENT @ KALLANG,349318,na,na,2017-08-28T00:00:00,2017-02-28T00:00:00,0,43210,ELECTRICAL WORKS,ELECTRICAL WORKS AND MAINTENANCE FOR LIGHTING RELATED JOBS,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),general wholesale trade,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,300000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
222,ACRA,53370576B,LEMBING EXHIBITION SERVICES,Business,Sole Proprietor,na,na,Live,2017-09-19T16:17:53,2017-09-19T00:00:00,LOCAL,461,TAGORE INDUSTRIAL AVENUE,na,na,SINDO INDUSTRIAL ESTATE,787830,na,na,na,na,0,82304,EXHIBITION STAND CONTRACTORS,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
223,ACRA,201620480C,L & T CONSULTANCY SERVICES PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2016-07-27T15:49:45,2016-07-27T00:00:00,LOCAL,1,FULLERTON ROAD,02,01,ONE FULLERTON,49213,na,na,2017-09-20T00:00:00,2017-06-30T00:00:00,0,70201,BUSINESS AND MANAGEMENT CONSULTANCY SERVICES (GENERAL),na,69202,BOOK-KEEPING SERVICES,ACCOUNTING AND TAX ADVISORY SERVICES,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,10000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
224,ACRA,201608966H,LIVE WELLNESS PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2016-04-06T10:43:19,2016-04-06T00:00:00,LOCAL,22,WOODLANDS CRESCENT,12,36,NORTHOAKS,738082,na,na,2017-06-29T00:00:00,2017-03-31T00:00:00,0,70209,BUSINESS AND MANAGEMENT CONSULTANCY SERVICES N.E.C.,"WELLNESS, FITNESS AND SPORT ACTIVITIES CONSULTANCY",46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1500,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
225,ACRA,200904082Z,LAND BRIDGE INTERNATIONAL PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2009-03-06T21:20:54,2009-03-07T00:00:00,LOCAL,101,UPPER CROSS STREET,04,16,PEOPLE'S PARK CENTRE,58357,na,na,2017-08-31T00:00:00,2017-02-28T00:00:00,0,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,52291,VALUE ADDED LOGISTICS PROVIDERS,na,2,LAND BRIDGE INTERNATIONAL LOGISTICS PTE. LTD.,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,10000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
226,ACRA,53370804D,LKC BIZ SOLUTIONS,Business,Sole Proprietor,na,na,Live,2017-09-22T23:24:45,2017-09-22T00:00:00,LOCAL,36,FERNVALE LINK,16,19,H2O RESIDENCES,797533,na,na,na,na,0,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),na,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
227,ACRA,53370590L,LUXE TRANSPORTERS,Business,Sole Proprietor,na,na,Live,2017-09-19T19:20:33,2017-09-19T00:00:00,LOCAL,373,TAMPINES STREET 34,05,34,na,520373,na,na,na,na,0,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),na,77101,RENTING AND LEASING OF PRIVATE CARS WITHOUT OPERATOR,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
228,ACRA,200311273N,LAZY LIZARD PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2003-11-06T00:22:05,2008-09-12T00:00:00,LOCAL,180,PAYA LEBAR ROAD,01,05,YI GUANG FACTORY BUILDING,409032,na,na,2016-12-05T00:00:00,2016-03-31T00:00:00,0,56130,PUBS (INCLUDING BARS),na,na,na,na,5,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,10000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
229,ACRA,200606493D,LUXURIES RESOURCES PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2006-05-05T11:13:25,2008-09-13T00:00:00,LOCAL,111,NORTH BRIDGE ROAD,17,06,PENINSULA PLAZA,179098,na,na,2017-09-11T00:00:00,2017-03-31T00:00:00,0,96099,OTHER PERSONAL SERVICE ACTIVITIES N.E.C.,"PROPERTY INVESTMENT, PROPERTY DEVELOPMENT & MANAGEMENT",82999,"OTHER BUSINESS SUPPORT SERVICE ACTIVITIES (EG JUNKETS, ADMINISTRATION OF LOYALTY PROGRAMMES)",na,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,2750000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
230,ACRA,201501174E,LNG PLUS INTERNATIONAL (SINGAPORE) PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-01-12T11:18:20,2015-01-14T00:00:00,LOCAL,39,ROBINSON ROAD,20,03,ROBINSON POINT,68911,na,na,2017-08-25T00:00:00,2016-12-31T00:00:00,0,42202,COMMUNICATIONS AND POWER LINE CONSTRUCTION,INVESTMENT IN LNG TERMINAL BUSINESS AND ITS RELATED ACTIVITIES,na,na,na,8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,USD,1000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
231,ACRA,201420236G,LIBRECALL ASIA PACIFIC PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2014-07-10T15:35:44,2014-07-11T00:00:00,LOCAL,151,CAVENAGH ROAD,06,151,CAVENAGH COURT,229628,na,na,2017-06-19T00:00:00,2016-12-31T00:00:00,0,62013,DEVELOPMENT OF SOFTWARE FOR INTERACTIVE DIGITAL MEDIA (EXCEPT GAMES),MOBILE TECHNOLOGY,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,USD,90919,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
232,ACRA,53154773J,LI REN FASHION,Business,Sole Proprietor,na,na,Live,2009-10-28T16:19:51,2009-10-29T00:00:00,LOCAL,810,GEYLANG ROAD,01,99,CITY PLAZA,409286,na,na,na,na,0,46412,WHOLESALE OF WEARING APPAREL FOR ADULTS,INC. RETAIL,na,na,INC. RETAIL,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
233,ACRA,201223027W,LASALLE JAPAN LOGISTICS III S4 PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,In Liquidation - Members' Voluntary Winding Up,2012-09-18T15:54:23,2012-09-19T00:00:00,LOCAL,9,RAFFLES PLACE,37,01,REPUBLIC PLAZA,48619,na,na,2016-06-30T00:00:00,2015-12-31T00:00:00,1,64202,OTHER HOLDING COMPANIES,INVESTMENT HOLDING COMPANY,na,na,na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,JPY,100,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
234,ACRA,200600671G,LAI HONG FRUITS PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2006-01-16T13:59:30,2008-09-13T00:00:00,LOCAL,18,WHOLESALE CENTRE,01,127,PASIR PANJANG WHOLESALE CENTRE,110018,na,na,2017-09-21T00:00:00,2014-12-31T00:00:00,0,46301,WHOLESALE OF FRUITS AND VEGETABLES,na,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
235,ACRA,201120588E,LOTTE SINGAPORE PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2011-09-01T12:23:47,2011-09-08T00:00:00,LOCAL,10,ANSON ROAD,14,06,INTERNATIONAL PLAZA,79903,na,na,2017-08-29T00:00:00,2016-12-31T00:00:00,0,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),TRADING IN CONFECTIONERY AND MEDICAL PRODUCTS,na,na,na,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1556000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
236,ACRA,200913994G,LVP INVESTMENTS HOLDING PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2009-07-31T09:05:38,2009-08-01T00:00:00,LOCAL,16,RAFFLES QUAY,11,08,HONG LEONG BUILDING,48581,na,na,2017-09-19T00:00:00,2017-03-31T00:00:00,0,64202,OTHER HOLDING COMPANIES,na,na,na,na,4,INVESTMENT ADVISORS ZURICH (SINGAPORE) PTE. LTD.,LVP PREMIER ASSET MANAGEMENT PTE. LTD.,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,1727000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
237,ACRA,201536200D,LONG TING ENGINEERING & CONSTRUCTION PRIVATE LIMITED,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2015-09-30T23:07:00,2015-10-01T00:00:00,LOCAL,22,HAIG ROAD,03,06,HAIG VISTA,430022,na,na,na,na,0,41001,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na,na,na,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,200000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
238,ACRA,198800341M,LKT AUTO PTE LTD,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,1988-02-02T00:00:00,2008-09-10T00:00:00,LOCAL,81,RANGOON ROAD,na,na,na,218367,na,na,2017-09-18T00:00:00,2017-03-31T00:00:00,1,47314,RETAIL SALE OF SPARE PARTS AND ACCESSORIES FOR MOTOR VEHICLES,na,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,5,LEE KIM TECK TRADING PTE LTD,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,500000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
239,ACRA,201130101G,LEOFRIC INVESTMENT PTE. LTD.,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2011-10-05T17:51:40,2011-10-06T00:00:00,LOCAL,160,ROBINSON ROAD,17,01,SPORE BUSINESS FEDERATION CTR,68914,na,na,2016-06-30T00:00:00,2015-12-31T00:00:00,0,64202,OTHER HOLDING COMPANIES,na,na,na,na,6,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,USD,1,143999999,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
240,ACRA,200304497D,LE PIN WINE BAR PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2003-05-16T16:55:13,2008-09-12T00:00:00,LOCAL,150,ORCHARD ROAD,02,16,ORCHARD PLAZA,238841,na,na,2017-09-23T00:00:00,2017-07-31T00:00:00,0,46307,WHOLESALE OF LIQUOR AND SOFT DRINKS,OPERATION OF A WINE BAR,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,80000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
241,ACRA,199401507D,LEISURETRON ENTERTAINMENT SERVICES PTE LTD,Local Company,na,PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,1994-03-04T00:00:00,2008-09-10T00:00:00,LOCAL,180,PAYA LEBAR ROAD,01,05,YI GUANG FACTORY BUILDING,409032,na,na,2016-12-05T00:00:00,2016-03-31T00:00:00,2,77109,"RENTING AND LEASING OF LAND TRANSPORT EQUIPMENT WITHOUT OPERATOR N.E.C. (INCLUDING LORRIES, TRUCKS, CARAVANS, SCOOTERS, CONTAINERS, TRAILERS)",AMUSEMENT & RECREATIONAL SERVICES NEC,46900,GENERAL WHOLESALE TRADE (INCLUDING GENERAL IMPORTERS AND EXPORTERS),na,4,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
242,ACRA,24494300A,LIBERTY METAL PRODUCTS AND COM PANY,Business,Sole Proprietor,na,na,Live,1978-10-10T00:00:00,2008-09-09T00:00:00,LOCAL,233,KAKI BUKIT AVENUE 1,na,na,SHUN LI INDUSTRIAL PARK,416051,na,na,na,na,0,25932,MANUFACTURE OF HAND AND EDGE TOOLS,na,na,na,na,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
243,ACRA,201619737G,LUXE ESTABLISHMENT PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2016-07-19T15:45:18,2016-07-19T00:00:00,LOCAL,37,KALLANG PUDDING ROAD,07,13,TONG LEE BUILDING BLOCK B,349315,na,na,na,na,0,82303,EVENT/CONCERT ORGANISERS,PARTY PLANNER/DECORATION,96040,WEDDING AND RELATED ACTIVITIES (INCLUDING BRIDAL STUDIOS AND WEDDING PLANNERS),WEDDING EVENT DECORATION,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,3,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
244,ACRA,28462700C,LIM KHEE SENG AND BROTHERS COMPANY,Business,Sole Proprietor,na,na,na,1981-09-10T00:00:00,2008-09-09T00:00:00,LOCAL,120,HILLVIEW AVENUE,01,02,KEWALRAM HILLVIEW,669594,na,na,na,na,0,95301,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),na,47311,RETAIL SALE OF MOTOR VEHICLES EXCEPT MOTORCYCLES AND SCOOTERS,na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
245,ACRA,201604625W,LEASING TREE AUTOMOBILE PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2016-02-24T12:23:49,2016-02-24T00:00:00,LOCAL,172,LAUREL WOOD AVENUE,na,na,THE TENERIFFE,275869,na,na,na,na,0,77101,RENTING AND LEASING OF PRIVATE CARS WITHOUT OPERATOR,na,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),na,3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,150000,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
246,ACRA,201604664W,LINK-UP TRADING PTE. LTD.,Local Company,na,EXEMPT PRIVATE COMPANY LIMITED BY SHARES,na,Live Company,2016-02-24T16:16:27,2016-02-24T00:00:00,LOCAL,809,FRENCH ROAD,05,152,KITCHENER COMPLEX,200809,na,na,na,na,0,46100,WHOLESALE ON A FEE OR CONTRACT BASIS (EG COMMISSION AGENTS),na,49219,PASSENGER LAND TRANSPORT N.E.C. (EG PRIVATE CARS FOR HIRE WITH OPERATOR AND TRISHAWS),na,2,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,SGD,100,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
